file,sheet,column,header_rows_1_to_8,numeric_cells,first_numeric_row,first_numeric_value,last_numeric_row,last_numeric_value,disposition
2020-2026-population-age-by-area.xls,01.01.2025 (women),U,r8:85-89,101,10,30286,138,396,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (women),V,r8:90+,101,10,12399,138,180,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),C,r7:Population size - total,101,10,5562944,138,44668,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,101,10,274877,138,2425,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),E,r8:5-9,101,10,350544,138,3243,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),F,r8:10-14,101,10,437437,138,3732,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),G,r8:15-19,101,10,429912,138,3354,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),H,r8:20-24,101,10,342580,138,2708,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),I,r8:25-29,101,10,356337,138,2920,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),J,r8:30-34,101,10,462138,138,3845,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),K,r8:35-39,101,10,520547,138,3900,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),L,r8:40-44,101,10,452317,138,3206,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),M,r8:45-49,101,10,376449,138,2813,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),N,r8:50-54,101,10,308607,138,2429,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),O,r8:55-59,101,10,318595,138,2516,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),P,r8:60-64,101,10,323371,138,2623,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),Q,r8:65-69,101,10,273673,138,2362,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),R,r8:70-74,101,10,172365,138,1367,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),S,r8:75-79,101,10,92290,138,745,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),T,r8:80-84,101,10,32490,138,181,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),U,r8:85-89,101,10,27240,138,216,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (urban areas),V,r8:90+,101,10,11175,138,83,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),C,r7:Population size - total,83,10,4661945,138,95616,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,83,10,295199,138,6572,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),E,r8:5-9,83,10,335281,138,7058,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),F,r8:10-14,83,10,387325,138,7913,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),G,r8:15-19,83,10,367778,138,7505,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),H,r8:20-24,83,10,306673,138,5740,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),I,r8:25-29,83,10,332834,138,6566,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),J,r8:30-34,83,10,413956,138,8579,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),K,r8:35-39,83,10,403096,138,8423,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),L,r8:40-44,83,10,335731,138,7013,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),M,r8:45-49,83,10,281862,138,5791,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),N,r8:50-54,83,10,258899,138,4900,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),O,r8:55-59,83,10,279460,138,5584,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),P,r8:60-64,83,10,260789,138,5409,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),Q,r8:65-69,83,10,196706,138,4311,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),R,r8:70-74,83,10,102285,138,2317,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),S,r8:75-79,83,10,50704,138,963,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),T,r8:80-84,83,10,19602,138,345,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),U,r8:85-89,83,10,23516,138,404,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2025 (rural areas),V,r8:90+,83,10,10249,138,223,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),C,r7:Population size - total,101,10,10262351,138,140929,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,101,10,539081,138,8630,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),E,r8:5-9,101,10,661681,138,10070,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),F,r8:10-14,101,10,809226,138,11631,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),G,r8:15-19,101,10,817151,138,11028,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),H,r8:20-24,101,10,672227,138,8828,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),I,r8:25-29,101,10,659452,138,8825,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),J,r8:30-34,101,10,842298,138,12146,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),K,r8:35-39,101,10,932414,138,12380,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),L,r8:40-44,101,10,814269,138,10804,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),M,r8:45-49,101,10,682417,138,8818,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),N,r8:50-54,101,10,571658,138,7408,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),O,r8:55-59,101,10,592488,138,7896,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),P,r8:60-64,101,10,581649,138,7938,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),Q,r8:65-69,101,10,496774,138,7028,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),R,r8:70-74,101,10,300944,138,4127,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),S,r8:75-79,101,10,163485,138,1917,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),T,r8:80-84,101,10,52086,138,570,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),U,r8:85-89,101,10,48795,138,543,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (Total population),V,r8:90+,101,10,24256,138,342,adopted_all_101_source_rows_2026_both_sexes
2020-2026-population-age-by-area.xls,01.01.2026 (men),C,r7:Population size - total,101,10,5108169,138,70242,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,101,10,286238,138,4656,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),E,r8:5-9,101,10,351560,138,5468,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),F,r8:10-14,101,10,430596,138,6216,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),G,r8:15-19,101,10,436512,138,5866,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),H,r8:20-24,101,10,359495,138,4665,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),I,r8:25-29,101,10,335398,138,4497,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),J,r8:30-34,101,10,407636,138,5869,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),K,r8:35-39,101,10,453899,138,6063,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),L,r8:40-44,101,10,401350,138,5327,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),M,r8:45-49,101,10,341221,138,4385,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),N,r8:50-54,101,10,278181,138,3596,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),O,r8:55-59,101,10,280071,138,3756,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),P,r8:60-64,101,10,267210,138,3690,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),Q,r8:65-69,101,10,225340,138,3145,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),R,r8:70-74,101,10,130970,138,1750,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),S,r8:75-79,101,10,70897,138,787,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),T,r8:80-84,101,10,21270,138,183,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),U,r8:85-89,101,10,20059,138,194,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (men),V,r8:90+,101,10,10266,138,129,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),C,r7:Population size - total,101,10,5154182,138,70687,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,101,10,252843,138,3974,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),E,r8:5-9,101,10,310121,138,4602,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),F,r8:10-14,101,10,378630,138,5415,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),G,r8:15-19,101,10,380639,138,5162,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),H,r8:20-24,101,10,312732,138,4163,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),I,r8:25-29,101,10,324054,138,4328,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),J,r8:30-34,101,10,434662,138,6277,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),K,r8:35-39,101,10,478515,138,6317,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),L,r8:40-44,101,10,412919,138,5477,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),M,r8:45-49,101,10,341196,138,4433,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),N,r8:50-54,101,10,293477,138,3812,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),O,r8:55-59,101,10,312417,138,4140,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),P,r8:60-64,101,10,314439,138,4248,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),Q,r8:65-69,101,10,271434,138,3883,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),R,r8:70-74,101,10,169974,138,2377,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),S,r8:75-79,101,10,92588,138,1130,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),T,r8:80-84,101,10,30816,138,387,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),U,r8:85-89,101,10,28736,138,349,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (women),V,r8:90+,101,10,13990,138,213,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),C,r7:Population size - total,101,10,5574150,138,44738,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,101,10,258610,138,2354,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),E,r8:5-9,101,10,332133,138,3023,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),F,r8:10-14,101,10,429075,138,3786,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),G,r8:15-19,101,10,439508,138,3406,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),H,r8:20-24,101,10,356189,138,2809,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),I,r8:25-29,101,10,343593,138,2727,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),J,r8:30-34,101,10,439059,138,3759,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),K,r8:35-39,101,10,519738,138,3871,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),L,r8:40-44,101,10,466064,138,3443,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),M,r8:45-49,101,10,392344,138,2837,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),N,r8:50-54,101,10,312900,138,2437,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),O,r8:55-59,101,10,316631,138,2489,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),P,r8:60-64,101,10,317422,138,2533,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),Q,r8:65-69,101,10,285500,138,2424,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),R,r8:70-74,101,10,186139,138,1529,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),S,r8:75-79,101,10,105710,138,814,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),T,r8:80-84,101,10,33255,138,209,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),U,r8:85-89,101,10,27485,138,190,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (urban areas),V,r8:90+,101,10,12795,138,98,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),C,r7:Population size - total,83,10,4688201,138,96191,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),D,r7:i n c l u d i n g b y a g e g r o u p s | r8:0-4,83,10,280471,138,6276,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),E,r8:5-9,83,10,329548,138,7047,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),F,r8:10-14,83,10,380151,138,7845,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),G,r8:15-19,83,10,377643,138,7622,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),H,r8:20-24,83,10,316038,138,6019,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),I,r8:25-29,83,10,315859,138,6098,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),J,r8:30-34,83,10,403239,138,8387,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),K,r8:35-39,83,10,412676,138,8509,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),L,r8:40-44,83,10,348205,138,7361,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),M,r8:45-49,83,10,290073,138,5981,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),N,r8:50-54,83,10,258758,138,4971,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),O,r8:55-59,83,10,275857,138,5407,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),P,r8:60-64,83,10,264227,138,5405,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),Q,r8:65-69,83,10,211274,138,4604,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),R,r8:70-74,83,10,114805,138,2598,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),S,r8:75-79,83,10,57775,138,1103,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),T,r8:80-84,83,10,18831,138,361,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),U,r8:85-89,83,10,21310,138,353,not_adopted_pending_row_and_geography_audit
2020-2026-population-age-by-area.xls,01.01.2026 (rural areas),V,r8:90+,83,10,11461,138,244,not_adopted_pending_row_and_geography_audit
